,Wav_path,Lyric_path
107,3130323538315f3830.wav,Tìnhyêunàochonhau Tráitimnàochonhau Emluônvẫnchờ
108,37303436335f3333.wav,Thủychungyêuemsuốtđời Nguyệncảcuộcđờianh Thủychungyêuemsuốtđời
109,38313332355f3337.wav,"Tìnhyêuemthìrộnglớn Nhưsóngbiểnngoàibiểnđông Khôngviễnvông,khôngmộngtượng Vậygiờmìnhyêuđianh Đãlâurồi,contimnày Dầnbịhóađá Anhnhưánhsáng Đếnxuatanbănggiá Tìnhyêudạikhờngâyngô Khôngmuabằnggiácả Hãyyêuđi Emhứasẽbênanhchođếngià Mộtvườnrauxanhngát"
110,3130333639385f3633.wav,WewishyouaMerryChristmas WewishyouaMerryChristmas AndaHappyNewYear
111,37383438395f3333.wav,Thìemchỉcầ̀n Bướcmộtbướ́c Anhsẽbướ́c 999bướccò̀nlại Bướcvềphíaem(anh) Nơimà̀anh(em) Thấynắ́ngmai Nơicontimanh(em)biế́t Yênbì̀nhvà̀mongthế́thôi Tìnhyêulànhững Ánhsánglấplánh Đènvàngthắplên Bênôcửanhỏ Tìnhyêulànhững Dịuêmtừngđêm Mìnhcùngăntối
112,37363635395f3138.wav,"Emcholàphiềnkhimìnhđưaduyên Hỏianhsaonóianhphiền Emtrảlờiemcầntiềnthôi Ôitiền,tiềnlàmbaongườimêsay"
113,3133313035325f3434.wav,Chắcembuồnbiếtmấy Dángnhỏxuânxưa Cũngnhớđêmngày
114,37383832375f37.wav,Kiếpchúngtôinhưkiếpsôngdài Trôiđimiệtmài Chẳngcầnaibiếtchoai Tôiđếnđơnvịlạiđi Nhọchơiđâuđếmmỏithángngày Khicánhdùmangtinlại
115,37353932375f3639.wav,Tìnhđừngnhạtphai Tìnhơixintìnhchớ Thêmuhoài
116,37303735315f3430.wav,"Yêungấtngây? Ngườiyêudấuơi Tìnhemvẫnxanh Anhnơiphươngđó, Biếtchăngemchờ Ngàythángcôđơn Lặnglẽđiqua Vớibaosầuthương"
117,38313731345f3738.wav,Biếtrằngtasai Tachẳngcòntươnglai Anhchẳngcầnyêuai
118,38313339305f313231.wav,Emcóthíchthầm Anhlàdânmiềntây Màguđẹptrailạlùn
119,37363535315f3232.wav,Cùngcồntrắng Phiềnanhcảlúc Đichơivớibạn Emlạidởtròghentuông Phiềnnhữnglúc Đichơingoàiđường Gặpanhômai Đêmđãmuộn Anhbiệnminhembiết Anhnêulídoembiết Nhưngrồithươnganh Nênemchịuđựng Nhữngđiềuđóchỉembiết Anhlúcnàocũngbận Cóphảianhchán Emlắmđúngkhông Ngàynàocũngthấy Tinnhắnquenthuộc Anhmệtlắmđúngkhông Quennhauđượcmấytháng Gặpnhaubaolần
120,37303631375f3733.wav,Thếgianaicười Đầunămlocưới Cuốinămthêmngười
121,37383731355f3631.wav,Cònnỗibuồnthìgiảmxuống Bêntrongcănphòngtrống Nhìnrangoàikiatốiđen TaocầnthêmvàiviênPills Vìtaođauquáman Ởtrongcănphòngtrống Vìtaođauquámen Khóisươngbuônglạnhbuốt Vìtaođauquáman Thuốcđóvẫncònhút Vìtaođauquáman Uốngđithêmmộtchút Vìtaođauquáman Bácsĩnóitrongngườicủatao Quánhiềuserotonin
122,37353031345f3238.wav,Trôivềnơixaxămmịtmờ Trongcơnmơchiềunay Gọithầmtênem. Nhữngướcmuốnmongchờ Còntìmnhautrongcơnmênày Giọtsầurơimiênmangtrongđời Nayđãxarồi. Còngìtrongthươngnhớ Tócemngàynào Xanhnhưtơtrời
123,37383736345f3130.wav,Tatrongtìnhđôi Ngóndấuyêudệt Tiếngcaêmđềm Ngóntayvẽtìnhyêumình Ôingónnàoxinhxinh Aiaivừađeonhẫnkia Sẽkếttìnhđôilứa Thắmtômùaxuânấmnồng Đờitagiờđây
124,37363838345f3239.wav,"Phốxa,phốxangỡnhưthậtgần Câuyêuthươngchìmtrongnỗinhớ Mơvềmộtngàycómưaêmđềm Đibênemchiềutrênlốivắng Phốxa,phốxangỡnhưthậtgần"
125,37333935375f3438.wav,"Thôi,nợduyêncũngnhưtrôngchờ. Dùcócònchỉlàchúttìnhnhớ. Tanhắcđếnmỗikhichiềumơ."
126,37373832365f35.wav,Lặnglẽrớtvàođêmsâu Tachợtnghemùathutrắngtrênđầu Saotìnhyêucòndângtrongmắtem Chotanhớmộtthờitraitrẻ
127,38303636345f3434.wav,Nhữngcũkĩquenthuộc Từlầnđầugặpgỡ Anhkhôngnghĩlàtìnhcờ NhiềuđiềubấtngờanhlàJoker ĐiểukhiểnemnhưHarleyQuinn Đểkểvềanhnhưdramaqueen Khoảnhkhắcbênnhaucứtậnhưởng Màkhôngcầnkhoe Hãynóinhữnglờithậtthà Đểthứcheđậychỉcònlàunderwear It'snotfair Itoldueverythingab'me Ustillbequite Andsmiledonlytwice
128,37393433325f3334.wav,CôÚtchèoxuồng Đibánmíangàyxưa Đànhxaquê Bỏbếnđitheochồng Đểanhđaulòng Đêmngàyanhnhớmong Hòơi Gióthổibênsông
129,38313832395f3531.wav,Thờigianđâuchờai Thoángchốctrămnăm Ôibuồnmộtkiếpngười
130,37383932315f3539.wav,Bóngdángngườixưa Mãimãikhôngcònnữa Trongnhịpđờichơivơi
131,38313532335f3735.wav,Topmộtseverbốnlần Nêntừngchỉthị Chínhxáckhỏibàncãi ChỉcầncóBáchôcaokhẩuhiệu Weareneverdie! Ngồixuốnglàmvánnào Khiếnchođốithủphảithétgào Khôngngạiphảivachạm Vìquânđoànta Mạnhnhưvũbão Weareneverdie Isayweareneverdie
132,3130333530305f3136.wav,Rồisaubàihátnày Cuốiconđườngkiasẽcólốirẽ Chocả2đó! Emhãybướctiếptrênconđườngthẳng HãyđểAnhrẽngang VìcólẽAnhnênbướcra KhỏicuộcsốngcủaEm VàAnhcũngnênlậtsangtrang Phảichăngnhưthếsẽtốtchoem? VàđốivsAnhkhiđó Sẽkhôngcònnữanhữngthóiquen Lànhữngtinnhắnchúcngủngon Haynhữngcâunóigắnvàođó Nhữngniềmtin Haylúcnhớem Anhngồiđóvẫncứlặngim
133,37343434315f3638.wav,Trèocaoténặng Aingờ Đâuem
134,37343431395f3335.wav,Mìnhcườilêncheniềmđau Cốgắngkhôngnghĩvềnhau Vàcốkhôngyêuđậmsâu Cùngnhau Màsaothậtkhónóihết Nhữngdạikhờ Vìcontimđãtrótyêuai Nhớaitừnggiờ
135,37393934315f3531.wav,Mongmộtngườinơinao Còngìchonhauhay Chỉlàthươngđau Khắcghivàolòngnhau. Mộtngườiđêmthâu Mongmộtngườinơinao
136,37383731355f3435.wav,Tâmtrímuốntaoviếttiếp Cónhiềuthằngchunghướng Giờđãchọnsanglốikhác Cònnhữnganhemgọilàmônđệ Vẫnđangcùngtaobướctiếp Taogọinướctím Vớinhữnggiọtnướctrànli Vìuốngcạnmãi Vẫnkhônghềvơicạnđi Overdosequáliều Khitaođãyêuthứđóquánhiều Chođếnkhirơivàotrong Cảmnhậnmớithấycònquánhiềuđiều KhôngthểlãngphíYeah Vàilinechotaothêmcảmhứng
137,38313532335f3530.wav,Đổisangmàuxámvà Phảicẩnthận Ởbốnphươngtámhướng Nệnquảnade Làcưngsẽlênđường Đâykhôngphảinằm Ởmặtchấttướng Màquantrọngởkĩnăng Phảitinhtường NhưAloktaquẩytrongrank ClickclickBangBang Chịkhônghọcdựngkeomà
138,37323332355f3331.wav,"Thânemlácỏ Bạnthânaicóđâuxa Thằngtưcontámhômqua, Trênphốlêla... Mẹnókhôngcòn Nênđờinókhổ Mộtchéncơmchiều"
139,37373735305f36.wav,"Xâymộngkếttơ Ngàyanhđếnấmlại Mùađônggiálạnhmịtmờ Ngàyanhđến Cánhhoavườnemngáthương Sẽkhôngcòn,nhữngubuồn"
140,38303233325f3739.wav,Anhemmuốnyêuanhđậmsâu Anhemđãthươnganhtừlâu Anhemmuốnyêuanhdàilâu
141,37323132375f3431.wav,And tuck me in my bed Kiss me on my head When my prayers were said
142,38313239375f3536.wav,ThươnglắmBếnTrequêmình Baoântìnhchởđầynhungnhớ Maixacáchbiệttrùngkhơi Nhưnghồnquêgiữtrọnbênđời Trămnămsắcsoncâuthề Lờihẹnướckếttìnhyêuthương
143,37393031305f30.wav,Cùnganh Băngquabaođạidương Cùnganh Đivượtngànconđường Phiêulãngnhưángmâytrời Xanhngátnhưgiấcmơta Vàđờivẫnthế Vẫnmãitrôi Thángnămdài Mìnhcóđôi
144,3130343038305f3532.wav,Mộtkhiđãyêu Tráitimbằnglòngthứtha Choquákhứhaitatừngđiqua
145,37353233335f3339.wav,Aibiếtđượclòngngười Tìmquênđểvui Ngườiơingườiơi Ngàyđóxarồi Naychỉlàmơthôi Đừngnhắclàmchi Đaunhóitimmộtngười Đànhômnuốitiếc
146,38303630345f3233.wav,Khicảhaivẫnchưabiết Nhữngdốilừa Thắplênchuyệntình Nụhônhờnàocódám Nhưngngờđượcđâucuộcđời Đổsầunhữngxahoadanhdámlợi Mìnhlìaxarẽngang
147,37343739335f313131.wav,"Conngườitađangphóngđại Lửanàomàmàuđen Ngọn lửa đó có đang cháy ?  Nơi ấy,xe máy chở  Nhữngthứnặngnềđingangđấy Phảicứbộnbềlotoan Thấythanphảicháytrongkhoang Thấyngườitađanglấygiấy Góitráicâyrồimangxấy Ngườibánvésốlangthang Cònđờicứcốtranghoàng Chỉđangchelấpconngười Saunhữngvếtốvàngvàng Bầychimvỡtổtanđàn Bayngangconphốhoangtàn Ngườitachỉmuốnchotaychân Vàtrêncổmangvàng Aiaicũngbiếtđượcrằng"
148,37313631325f39.wav,"Đểđờithôixótxa Emkhôngnhưhoa, Sẽtànúatheothángngày Cơnyêuđươngnàyvĩnhviễn Vìthếemmongtaxanhau Đểlònganhyêuthươngem. Mộtmai, Trênđườngđờiđôingã Hơnsốngbênanh,"
149,37343031385f3537.wav,Hânhoanchúcnhau Chúc nhau một năm Anlànhyênvui Chobầytrẻthơ Cùngkhoeáomới Chonhữngngườilớn Lìxìtrẻcon Tấtcảmọingười Hânhoanchúcnhau
150,37393135395f3436.wav,Aiaivừađeonhẫnkia Sẽkếttìnhđôilứa Thắmtômùaxuânấmnồng Đờitagiờđây Nhưbàica Rộnràngngànlời Tìnhyêunồngsay Đànchimnàonghiêngcánhbay Chúcchotìnhchúngta
151,38313332355f3235.wav,Dịudàngemyênắng Vộimangánhtrănglẻloi Khẽtrôitheokhungtrời Ngãsavàonơiđầumôi Ngoàianhratôichẳngthể Sayđắmthêmmộtai Lárơibuôngbẽbàngthế Thaylờiyêungâydại Lờiyêuthươngchânthành Emsẽgiấukỹ Liếcđôimắtkhẽcười Baogiờanhthấunhỉ Tìnhyêuemthìrộnglớn
152,37373030385f38.wav,"Chiềutrênsânga Tianắngnghiêngnghiêng Xuyênngànlá Giấcmơđờita Theochuyếnxe,tantrongnhạtnhòa Bênnhauphútnày Làmsaoemxacontàu Lệemtuônmãi"
153,37313236335f3133.wav,Tôikhôngphảilà CôngtửBạcLiêu Màtôiđây Chỉlànghệsỹđatình ChotôiyêucôgáiBạcLiêu Khôngđẹpnhưtiên
154,39323838395f3137.wav,Làmsếplàsốcôđơn Lặngthinhlạikêutựkỷ Nóinhiềubảodànhphầnhơn Khiphậncủasếp Khôngaingẫmnghĩ. Cuộcsốnglắmlúckhốnkhó Khiếnchúngta Nhiềuphenvấpngã Nhiềukhichỉmuốnsađà. Phậnsếplắmrắcrối Chẳngdễnóira Đànemhãycốnhẹnhàng Nângniuhơnnhiềunhé! Vậylàmgìgiờ? Vậygiờlàmsao? Vậygiờphảirángnhưthế Nàonhưthếnào?
155,37393333325f3339.wav,Khônglolắngưubuồn Chẳngnuốitiếcmuộnphiền Chuyệnthếsựnơitrầnai Đểrồimộtmaikhitalìaxanhânthế
156,37383932315f38.wav,Nhớnhữnghômtanhọcta Hẹnhòrongchơi Emquángâythơdạianh Thìmớilênmười Talênvùngđồicaođầy Hoalávàngtươi Háitráicâycònsống Haiđứamìnhchiađôi Ôi!thángnăm
157,37373831335f38.wav,"Trongsuốtcuộcđời Tươnglaitrảlờithôi Mộtmùaxuân Nămnàohaiđứa Ngắmhoađàorơi Lochosốphận, Lochoduyênmình Sẽthànhmộtkiếphoa"
158,38313134355f3135.wav,"Đểtôihoangmangthángngày Anhởđâu,chotìnhtôimiênman Ngàyquangàygióthétgào"
159,37393432395f3236.wav,Đâylàvalentineđầutiên Anhvàemcónhauyêunhau Saoemkhôngởđây Bênanhlúcnày ĐâySàiGònnhớem Đâymìnhanhláixevòngvòng Đâyhoànghônghéthăm
160,37363432385f313030.wav,"Ởnhàbáctuyềnđầugấu Tốiđếnlàmbicỏ Nghĩvềdòngđờiphilí Rồivềnhàonline Trollmấythằng,fancc. Bờmôiđócóngọthơn Bờ môi của anh ko???  Ngườitacóyêuemhơn Là anh yêu em ko???  Vòng tay ấy ôm em  Cóchặthơn Anh ôm em ko???  Ngườitacóbênem Những lúc em Có lạnh lẽo kô???  Đôitayanhtímngắt Giữacơngióđông Côđơnđếnsợhãi Ở trong căn phòng trống .....  Gomchútgió"
161,37343434315f3139.wav,Cònanhthìvẫn Taytrắngtayhoài. Mơchi Gáctíasonvàng Nênnay Anhđứtruột Nhìnnàngrađi. Đêmnay Trăngsắptàn
162,38303137375f3334.wav,"Tựmìnhgánhvác KhôngdựavàoQuânBinh Sínhlễđểcưới Aiđủthìmangvô VươngMiệnNhàVua Rảikhắpcảbảnđồ Mọingườiphảichọn Nhânvậtmuốnsởhữu ThủyTinh SơnTinhtrậnchiến Đầyquymô Voichínngà,gàchíncựa Sẽđượcđổi BằngVươngMiệnNhàVua Mỗicúmốcmà Tathuthậpđược Sẽnhậnngaymột"
163,37343739335f3536.wav,"Ngọnlửađócóđangcháy? Hômấymìnhconđếntrườngvà Không một chữ nào trong trang giấy Trờiđãnóng Bóngđổvàocửađãđóng Trườngvừagióngtrống Mùicuộcsốngnhưlà Chuimìnhvàoốngcống Khônggiốngsáchvởnói Xãhộithíchgiởthói Xungquanhthằngnhóc LàmấythằngLONtrấnlộtđểmởlối Đườngđờinàylởlói Tựconngườiphảigỡrối Nókhôngnỡnóivớibarằng Mình phải giấu con dao nằm ở gối Chiếcxechởngói ""ăn""nắngchođỡđói"
164,37353932375f3439.wav,Mộngướcvềsau Cáchxamặtnhau Chỉlàmngàythánghưhao Tuổixuânlàbao Chẳngđợithờigianvụttới Rồimaiđây Trăngtàsoibóng Ngóquanhlại Cònai Tìnhđẹptìnhmơ
165,37343333375f3437.wav,Đôitayrunrun Ánhmắtdịuhiền Biếttìmlại Chốnnào Mẹơi Biếtchăng Đêmvềquạnhhiu Nghetiếngmưarơi Mà nhớ thương... nhiều ... Đườngvềđènkhuya
166,37303639335f3432.wav,Emyêunhữngchiều Ngồinghegióru Emyêutiếngđàntôi Yêuthếthôi Nhưbaogiọtsương Cònvươnmìnhtrênlá Nhưbaonụhoa Ngátxinhmôiemcười Nhưxuânchờđông
167,37313936395f30.wav,Chuyệntìnhyêu Đôitangàyấytuyệtnhưmơ Chuyệntìnhyêu Đôitangàyấyđẹpnhưthơ Mìnhlàmquennhau Trênđườngvắngkhuya Dìunhauqua
168,3130313435345f3132.wav,Chuyệnsaiđúngmặcai Chỉcầntiềnright Cầngìđếnngàymai Societytheydon’tgivea Whataboutsociety Chỉcầntrendychỉcầnmoney Thôi Theydon’tgivea Whataboutsociety Tamgiácvuôngtròn Kẻkhócngườicườihảhê
169,37333435375f3537.wav,Hátcâu Ầuơnhớnhau Chimchiều Lẻbạnngoàisông Emcòn Mongđợingườidưng Chimchiều
170,37323033335f3339.wav,Đểcontimvàngvõsuốtđêmnay Tìnhđừngnhạtphai Tìnhơixintìnhchớthêmuhoài
171,37373137385f3636.wav,Hãykhócđikhócđikhócđi Chẳngtộitình Đểmainhớđếnnhớđếnđắngcay Trongcuộcđời Chomaisaukhita Bỗnglớnlêntrongđời Cònmãinhớđến Nhữngdĩvãngđãmộtthời Từngsốngtrongmơ Vẫnnhớmãi Hãykhócđikhócđikhócđi Đừngngạingùng Vàhãykhócnướcmắtướtđẫm
172,38303533365f3537.wav,Nêncùngnhauvượtquachướngngại Thìyêuxalàrấtkhókhăn Nênchẳngcóaivượtquathửthách Anhsẽchứngmìnhhếttấtcả Tìnhyêunơianhkhôngngạikhoảngcách Chỉcầntimtamộthướngvềnhau Thìchẳngcógìgọilàvấtvả Tìnhyêuanhdànhtrọnchoem Vậynênanh Sẽcốvượtquatấtcả Dẫubiếtrằnglàtìnhyêuxa Tacầnkiênnhânvàđủcanđảm Sựchânthànhlàđiềuanhcó Nênlấytìnhyêuanhrabảođảm
173,3131393430385f3335.wav,Nhiềuvậtchấtxahoahoài Trongđêmtốianhcứhoàimơ Ướcsaođôita Cónhaunhưngàyxưa Baođammê Giờlànhưángmây Baybiếntantìnhsầu Nhưnganhvẫnyêunàng Mộtánhmắtthơngâyđắmsay
174,38303031325f313133.wav,Rễđậmsâu Điệpkhúccủaanh Đâumấttiêurồi
175,38303130395f3139.wav,Trongcáilòngchứa Khiếnôngđốkỵthằngnhóc Nàykhôngtha Đưanóđếnmột Vùngngoàibiêngiới Nơichắcchắnkhôngai Tìmthấynó Nhưngchacậubiếtđược Nhữngsựthật Nênláiphithuyền Cùngnhauđiđếnđó Nóbắtđầuđánh Nhữngconquáivật Sứcmạnhtăngnhanh VàhơncảGoku Tậpluyệnkhắcnghiệt Trênhànhtinhđó Chacậunuôinấngýchí
176,37313730305f34.wav,Haitinđợibabốntinchờ Saochẳngthấyđâu Mộtmìnhtrăngtreosuốtđêmthâu Emơitrăngđãngảngangđầu
177,38303334385f3239.wav,Làkhoảngcáchmìnhcáchxa Mìnhởxanhau Làngàynhớđêmmong Mìnhvềgặpnhau Làngàythángnămtrông Anhđãcónhữnglần Nhớemđếnphátkhóc Nhớtrongcõilòng Nhớđôigóthồng Nhớđêmmùađông Tráitimcòntrống Tráitimtraovềem Mộttráitimmùađông Anhcóđôigótcùngtheoemnơiđâu
178,37373831335f3535.wav,Thêmmộtlầnthương Nhậtkýđờitôighi Thêmmộtlầnthương
179,37343539355f3235.wav,Cònemlàmàuvàng Đểtônắnglên Đậmlênnhéđểchoấmlênem Chờemđếnđể Xuahếtđêmđenvàyêu.. Howgoodhowgood Howgoodhowgoodisurlove Babeshowme Tellmetellme Tellmeyou’llbringsunshineintomylife Justlemeloveyou Lờinóicủaemđơngiản
180,38313132385f3537.wav,"Bàitoáncủatìnhyêu Rằng,anhyêuemrồi Kếtquảlàbaonhiêu,babe Nhớlầnđầuemđứngbêncửalớp Nụcườiduyêndáng Vớiđôimắtbồcâu Vàanhđãchìmsâutrongánhmắt Emơianhnóithật Anhkhôngcóđùađâu Tạivìđôitakhôngchunglớp Nênanhchắclà Emsợmìnhyêuxa"
181,37393032375f3238.wav,Dânởđây Họkhôngtha Từbỏđịavịthànhngười Bìnhthườngtrongxãhội Quyếtđịnhcủacha Giađìnhđã Rơivàobikịch Vàrồimẹcậu Lâmbệnhkhổ Quánênquađời 10tuổigiếtcha Việclàmnàyquátồi Trởthànhhảitặc ThuyềntrưởngcủabăngDonquixote
182,3132303739395f30.wav,Ôichứachantìnhquê Trongtiếngcacâuhò Xacáchnơiphươngtrời Lònganhvẫnyêuthương Vẫnluônướcmơquayvề
183,37323930305f3932.wav,RealLove RealLove RealLove
184,37353535365f3732.wav,"Ralàmgì,biếtkhông? Tôiphảiômnỗinhục Đótừbé. Cáiổchuộtnàyđâymàgọi Lànhàsaobạnbètôi Chamẹnótoànnhàcao. Ướcchitôiđược Làmconcủamấyngườiđó Thìhaybiếtchừngnào Xinaiđừngtráchnhưthế.. Vìchamẹnào Muốnvậyđâu Xinaiđừng Tráchnhưthếdùcho Cóchamẹnghèohaygiàu. Thìhọvẫnluônyêuthươngmình Dùchongànlầncólàmsai. Lầmlỗicáchmấyhọvẫntin."
185,37363635395f39.wav,Tiềnlàmbaongườiđổithay Tìnhđờibạctrắnglàđây Nỗiđauaithấuchotôitrongđời Congáithờinaysaothayđổinhiều
186,37323132345f3333.wav,Rồimộthômanhghéquathămbản Tìmgặpemcôgái Nhenngọnlửatimmình Bảnlàngvuiđiệuxòehoanáonức Nhịptrầmthanhruconlấpđấtrừng Từxaemđãthấytôi
187,37353938325f3636.wav,Thươngtiếccũngđãrồi ThôiTìnhgửivào Kỷniệmmàthôi
188,3134303135395f3335.wav,Tìnhđếnrồiđừngtựachiêmbao Rồivẫychào Mìnhđãchonhau Lờithươnglờinhớ Nguyệncầumaisau Trọnkiếpyêunhau Thìnhéngườinếuđếnvớitôi
189,37343339375f3134.wav,Taoquấtngãcuộcsốngvìcuộcsốngquấttaongã Tạisaotaophảidừnglại Khikhôngaibêntaoconđườngtaođi Nhiềukhitaovấpngãchẳngnhẽtaonằmlại Đểchongườiđờihọchêbai Bỏquatấtcảtaodámđứnglên Taodámlàmlại
190,37353330335f3936.wav,Cãivãmỗingày Làmsaotránh Chấpnhậnlàmkẻvôtình Trảkhoảngtrờixanhlại Choanh Ướcgìmộtlần Emlàanh Đểbiếtnhữnggì Anhđangnghĩ Vàướcgìemlàanh Khibuồnlấymenkhóitrắng Ratựkỉ Đểkhỏimộtmìnhnhắnnhủ Baonhiêutổnthương Phảiấpủ Mộtphútsuynghĩ Haiphútsuyngẫm Ngựctráinóvẫnđau Muốnnảothôinghĩvềanh Nhưmộtlờikhẩncầu
191,38313136365f313232.wav,Tiếnvàokhuhànhquyết Ôngthấyhạnhphúc Khicháunộimìnhxôngpha
192,38323039345f3134.wav,ÔiViệtNamơibiếtbaothânphận NhândânmiềnTrungnổitrôi LòngđauxótlắmmiềnTrungơi Nhàmìnhcònlạigìđâu Lũquacuốntrôiđihếtrồi Ngườichagàokhócgọivợvớicon Lũcuốnkhichưakịpchàođời Lũđiđiquacuốntrôihết Baocốgắnggiờtrắngtay ÔimiềnTrungơiquanhnăm Bốnmùaxuânhạsaochỉtoànđắngcay ThươngmiềnTrungcáccụgià Mộtmìnhthaothứcgiữamànđêm Hômqualũvềcuốnđitấtcả
193,37323132345f3133.wav,Nhenngọnlửatimmình Bảnlàngvuiđiệuxòehoanáonức Nhịptrầmthanhruconlấpđấtrừng Từxaemđãthấytôi Rờicuộcvuiemtới Emtraotôivòngnhỏ
